531	13/06/2021	04:30:00	27.142	59.765			
532	13/06/2021	04:40:00	27.142	59.547			
533	13/06/2021	04:50:00	27.142	58.113			
534	13/06/2021	05:00:00	27.142	58.550			
535	13/06/2021	05:10:00	27.142	58.394			
536	13/06/2021	05:20:00	27.093	56.697			
537	13/06/2021	05:30:00	27.093	56.917			
538	13/06/2021	05:40:00	27.069	57.195			
539	13/06/2021	05:50:00	27.069	56.913			
540	13/06/2021	06:00:00	27.093	56.854			
541	13/06/2021	06:10:00	27.093	57.262			
542	13/06/2021	06:20:00	27.093	56.886			
543	13/06/2021	06:30:00	27.093	56.854			
544	13/06/2021	06:40:00	27.093	56.635			
545	13/06/2021	06:50:00	27.118	57.297			
546	13/06/2021	07:00:00	27.118	57.359			
547	13/06/2021	07:10:00	27.142	57.300			
548	13/06/2021	07:20:00	27.118	53.547			
549	13/06/2021	07:30:00	27.118	53.135			
550	13/06/2021	07:40:00	27.167	52.602			
551	13/06/2021	07:50:00	27.142	53.392			
552	13/06/2021	08:00:00	27.093	54.304			
553	13/06/2021	08:10:00	27.290	53.666			
554	13/06/2021	08:20:00	27.314	53.892			
555	13/06/2021	08:30:00	27.363	53.042			
556	13/06/2021	08:40:00	27.413	51.073			
557	13/06/2021	08:50:00	27.536	49.807			
558	13/06/2021	09:00:00	27.437	51.076			
559	13/06/2021	09:10:00	27.388	49.852			
560	13/06/2021	09:20:00	27.462	47.187			
561	13/06/2021	09:30:00	27.536	49.293			
562	13/06/2021	09:40:00	27.462	50.022			
563	13/06/2021	09:50:00	27.413	50.400			
564	13/06/2021	10:00:00	27.388	49.788			
565	13/06/2021	10:10:00	27.363	49.496			
566	13/06/2021	10:20:00	27.363	50.682			
567	13/06/2021	10:30:00	27.363	51.034			
568	13/06/2021	10:40:00	27.363	51.002			
569	13/06/2021	10:50:00	27.339	50.583			
570	13/06/2021	11:00:00	27.339	50.615			
571	13/06/2021	11:10:00	27.339	50.519			
572	13/06/2021	11:20:00	27.339	49.685			
573	13/06/2021	11:30:00	27.314	50.259			
574	13/06/2021	11:40:00	27.314	50.804			
575	13/06/2021	11:50:00	27.339	51.542			
576	13/06/2021	12:00:00	27.363	52.342			
577	13/06/2021	12:10:00	27.363	52.756			
578	13/06/2021	12:20:00	27.363	52.470			
579	13/06/2021	12:30:00	27.363	51.896			
580	13/06/2021	12:40:00	27.388	51.963			
581	13/06/2021	12:50:00	27.413	51.903			
582	13/06/2021	13:00:00	27.437	50.564			
583	13/06/2021	13:10:00	27.536	48.778			
